"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"Jun., 2019"	"2019/06"	113	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2019"	"2019/07"	118	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2019"	"2019/08"	102	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2019"	"2019/09"	109	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2019"	"2019/10"	136	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2019"	"2019/11"	136	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2019"	"2019/12"	153	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2020"	"2020/01"	127	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2020"	"2020/02"	153	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2020"	"2020/03"	164	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2020"	"2020/04"	182	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2020"	"2020/05"	264	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2020"	"2020/06"	167	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2020"	"2020/07"	200	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2020"	"2020/08"	187	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2020"	"2020/09"	181	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2020"	"2020/10"	181	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2020"	"2020/11"	177	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2020"	"2020/12"	204	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2021"	"2021/01"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2021"	"2021/02"	182	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2021"	"2021/03"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2021"	"2021/04"	242	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2021"	"2021/05"	218	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2021"	"2021/06"	215	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2021"	"2021/07"	207	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2021"	"2021/08"	210	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2021"	"2021/09"	235	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2021"	"2021/10"	209	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2021"	"2021/11"	187	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2021"	"2021/12"	196	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2022"	"2022/01"	198	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2022"	"2022/02"	184	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2022"	"2022/03"	203	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2022"	"2022/04"	190	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2022"	"2022/05"	194	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2022"	"2022/06"	209	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2022"	"2022/07"	210	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2022"	"2022/08"	198	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2022"	"2022/09"	167	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2022"	"2022/10"	211	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2022"	"2022/11"	220	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2022"	"2022/12"	191	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2023 "	"2023/01"	185	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2023 "	"2023/02"	196	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2023 "	"2023/03"	204	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2023 "	"2023/04"	197	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2023 "	"2023/05"	208	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2023 "	"2023/06"	169	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2023 "	"2023/07"	171	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2023 "	"2023/08"	187	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 "	"2023/09"	166	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2023 "	"2023/10"	155	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2023 "	"2023/11"	145	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2023 "	"2023/12"	184	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2018"	"2018/01"	102	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2018"	"2018/02"	100	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2018"	"2018/03"	123	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2018"	"2018/04"	99	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2018"	"2018/05"	108	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2018"	"2018/06"	99	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2018"	"2018/07"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2018"	"2018/08"	83	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2018"	"2018/09"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2018"	"2018/10"	87	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2018"	"2018/11"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2018"	"2018/12"	109	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2019"	"2019/01"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2019"	"2019/02"	94	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2019"	"2019/03"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2019"	"2019/04"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2019"	"2019/05"	110	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2019"	"2019/06"	96	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2019"	"2019/07"	98	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2019"	"2019/08"	119	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2019"	"2019/09"	108	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2019"	"2019/10"	144	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2019"	"2019/11"	136	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2019"	"2019/12"	125	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2020"	"2020/01"	119	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2020"	"2020/02"	107	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	145	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	169	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	208	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2020"	"2020/06"	164	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	183	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	178	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2020"	"2020/09"	160	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	159	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2020"	"2020/11"	161	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020"	"2020/12"	200	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2021"	"2021/01"	218	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2021"	"2021/02"	187	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2021"	"2021/03"	216	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2021"	"2021/04"	221	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2021"	"2021/05"	204	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2021"	"2021/06"	201	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2021"	"2021/07"	245	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2021"	"2021/08"	219	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2021"	"2021/09"	238	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2021"	"2021/10"	192	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2021"	"2021/11"	190	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2021"	"2021/12"	203	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2022"	"2022/01"	226	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2022"	"2022/02"	194	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2022"	"2022/03"	224	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2022"	"2022/04"	212	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2022"	"2022/05"	217	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2022"	"2022/06"	216	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2022"	"2022/07"	197	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2022"	"2022/08"	187	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2022"	"2022/09"	195	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2022"	"2022/10"	186	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2022"	"2022/11"	182	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2022"	"2022/12"	209	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2023 "	"2023/01"	196	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2023 "	"2023/02"	182	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2023 "	"2023/03"	206	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2023 "	"2023/04"	195	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2023 "	"2023/05"	196	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2023 "	"2023/06"	220	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2023 "	"2023/07"	198	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2023 "	"2023/08"	220	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2023 "	"2023/09"	189	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2023 "	"2023/10"	163	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2023 "	"2023/11"	156	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 "	"2023/12"	185	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	39	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2019"	"2019/07"	31	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2019"	"2019/08"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2019"	"2019/09"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2019"	"2019/10"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2019"	"2019/11"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2019"	"2019/12"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2020"	"2020/01"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2020"	"2020/02"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2020"	"2020/03"	48	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2020"	"2020/04"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2020"	"2020/05"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2020"	"2020/06"	48	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2020"	"2020/07"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2020"	"2020/08"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2020"	"2020/09"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2020"	"2020/10"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2020"	"2020/11"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2020"	"2020/12"	46	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2021"	"2021/01"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2021"	"2021/02"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2021"	"2021/03"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2021"	"2021/04"	50	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	45	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	48	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2021"	"2021/09"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2021"	"2021/10"	66	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2021"	"2021/11"	62	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2021"	"2021/12"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2022"	"2022/01"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2022"	"2022/02"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2022"	"2022/03"	71	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2022"	"2022/04"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2022"	"2022/05"	45	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2022"	"2022/06"	65	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2022"	"2022/07"	69	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2022"	"2022/08"	72	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2022"	"2022/09"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2022"	"2022/10"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2022"	"2022/11"	65	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2022"	"2022/12"	72	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2023 "	"2023/01"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2023 "	"2023/02"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2023 "	"2023/03"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2023 "	"2023/04"	66	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2023 "	"2023/05"	50	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2023 "	"2023/06"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2023 "	"2023/07"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2023 "	"2023/08"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2023 "	"2023/09"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2023 "	"2023/10"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2023 "	"2023/11"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2023 "	"2023/12"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2018"	"2018/01"	213	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2018"	"2018/02"	227	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2018"	"2018/03"	222	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2018"	"2018/04"	213	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2018"	"2018/05"	226	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2018"	"2018/06"	223	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2018"	"2018/07"	176	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2018"	"2018/08"	169	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2018"	"2018/09"	170	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2018"	"2018/10"	173	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2018"	"2018/11"	175	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2018"	"2018/12"	198	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2019"	"2019/01"	227	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2019"	"2019/02"	184	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2019"	"2019/03"	222	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2019"	"2019/04"	209	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2019"	"2019/05"	190	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2019"	"2019/06"	202	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2019"	"2019/07"	206	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2019"	"2019/08"	222	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2019"	"2019/09"	187	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2019"	"2019/10"	192	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2019"	"2019/11"	195	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2019"	"2019/12"	185	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2020"	"2020/01"	197	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2020"	"2020/02"	209	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2020"	"2020/03"	236	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2020"	"2020/04"	206	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2020"	"2020/05"	265	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2020"	"2020/06"	236	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2020"	"2020/07"	235	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2020"	"2020/08"	249	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2020"	"2020/09"	251	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2020"	"2020/10"	279	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2020"	"2020/11"	232	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2020"	"2020/12"	219	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2021"	"2021/01"	261	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2021"	"2021/02"	214	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2021"	"2021/03"	244	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2021"	"2021/04"	250	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2021"	"2021/05"	250	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	259	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	262	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	199	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	214	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	232	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	190	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	221	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022"	"2022/01"	246	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022"	"2022/02"	219	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022"	"2022/03"	238	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022"	"2022/04"	207	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022"	"2022/05"	193	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022"	"2022/06"	213	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022"	"2022/07"	209	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022"	"2022/08"	192	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022"	"2022/09"	198	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022"	"2022/10"	218	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022"	"2022/11"	254	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022"	"2022/12"	249	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 "	"2023/01"	214	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 "	"2023/02"	200	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 "	"2023/03"	209	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 "	"2023/04"	225	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 "	"2023/05"	222	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 "	"2023/06"	231	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 "	"2023/07"	228	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 "	"2023/08"	205	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 "	"2023/09"	201	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2023 "	"2023/10"	237	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2023 "	"2023/11"	212	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2023 "	"2023/12"	233	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2018"	"2018/01"	223	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2018"	"2018/02"	180	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2018"	"2018/03"	198	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2018"	"2018/04"	190	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2018"	"2018/05"	228	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2018"	"2018/06"	217	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2018"	"2018/07"	221	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2018"	"2018/08"	193	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2018"	"2018/09"	183	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2018"	"2018/10"	179	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2018"	"2018/11"	181	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2018"	"2018/12"	198	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2019"	"2019/01"	188	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2019"	"2019/02"	168	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2019"	"2019/03"	202	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2019"	"2019/04"	179	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2019"	"2019/05"	195	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2019"	"2019/06"	195	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2019"	"2019/07"	204	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2019"	"2019/08"	195	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2019"	"2019/09"	183	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2019"	"2019/10"	209	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2019"	"2019/11"	201	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2019"	"2019/12"	193	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2020"	"2020/01"	173	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2020"	"2020/02"	202	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2020"	"2020/03"	204	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2020"	"2020/04"	220	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2020"	"2020/05"	236	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2020"	"2020/06"	219	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2020"	"2020/07"	221	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2020"	"2020/08"	187	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2020"	"2020/09"	184	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2020"	"2020/10"	214	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2020"	"2020/11"	194	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2020"	"2020/12"	195	Not Applicable	Not Applicable
